year,month,day,EGP,USD
2015,6,19,1,7.6275
2015,6,20,1,7.6275
2015,6,21,1,7.63
2015,6,22,1,7.63
2015,6,23,1,7.6326
2015,6,24,1,7.63
2015,6,25,1,7.635
2015,6,26,1,7.625
2015,6,27,1,7.625
2015,6,28,1,7.6326
2015,6,29,1,7.63
2015,6,30,1,7.63
2015,7,1,1,7.63
2015,7,2,1,7.6326
2015,7,3,1,7.7275
2015,7,4,1,7.7275
2015,7,5,1,7.7301
2015,7,6,1,7.84
2015,7,7,1,7.83
2015,7,8,1,7.8325
2015,7,9,1,7.83
2015,7,10,1,7.83
2015,7,11,1,7.83
2015,7,12,1,7.83
2015,7,13,1,7.83
2015,7,14,1,7.83
2015,7,15,1,7.83
2015,7,16,1,7.83
2015,7,17,1,7.83
2015,7,18,1,7.83
2015,7,19,1,7.83
2015,7,20,1,7.83
2015,7,21,1,7.83
2015,7,22,1,7.83
2015,7,23,1,7.83
2015,7,24,1,7.83
2015,7,25,1,7.83
2015,7,26,1,7.83
2015,7,27,1,7.83
2015,7,28,1,7.83
2015,7,29,1,7.83
2015,7,30,1,7.8325
2015,7,31,1,7.83
2015,8,1,1,7.83
2015,8,2,1,7.83
2015,8,3,1,7.8325
2015,8,4,1,7.8325
2015,8,5,1,7.83
2015,8,6,1,7.83
2015,8,7,1,7.83
2015,8,8,1,7.83
2015,8,9,1,7.8325
2015,8,10,1,7.83
2015,8,11,1,7.8325
2015,8,12,1,7.83
2015,8,13,1,7.83
2015,8,14,1,7.83
2015,8,15,1,7.83
2015,8,16,1,7.8325
2015,8,17,1,7.83
2015,8,18,1,7.8325
2015,8,19,1,7.83
2015,8,20,1,7.8325
2015,8,21,1,7.8276
2015,8,22,1,7.8276
2015,8,23,1,7.8325
2015,8,24,1,7.83
2015,8,25,1,7.83
2015,8,26,1,7.83
2015,8,27,1,7.83
2015,8,28,1,7.83
2015,8,29,1,7.83
2015,8,30,1,7.83
2015,8,31,1,7.83
2015,9,1,1,7.8325
2015,9,2,1,7.83
2015,9,3,1,7.8325
2015,9,4,1,7.8276
2015,9,5,1,7.8276
2015,9,6,1,7.8325
2015,9,7,1,7.83
2015,9,8,1,7.83
2015,9,9,1,7.83
2015,9,10,1,7.83
2015,9,11,1,7.83
2015,9,12,1,7.83
2015,9,13,1,7.83
2015,9,14,1,7.83
2015,9,15,1,7.83
2015,9,16,1,7.83
2015,9,17,1,7.8325
2015,9,18,1,7.8276
2015,9,19,1,7.8276
2015,9,20,1,7.83
2015,9,21,1,7.83
2015,9,22,1,7.83
2015,9,23,1,7.83
2015,9,24,1,7.83
2015,9,25,1,7.83
2015,9,26,1,7.83
2015,9,27,1,7.83
2015,9,28,1,7.83
2015,9,29,1,7.83
2015,9,30,1,7.83
2015,10,1,1,7.83
2015,10,2,1,7.83
2015,10,3,1,7.83
2015,10,4,1,7.83
2015,10,5,1,7.83
2015,10,6,1,7.83
2015,10,7,1,7.83
2015,10,8,1,7.83
2015,10,9,1,7.83
2015,10,10,1,7.83
2015,10,11,1,7.83
2015,10,12,1,7.83
2015,10,13,1,7.83
2015,10,14,1,7.83
2015,10,15,1,7.83
2015,10,16,1,7.93
2015,10,17,1,7.93
2015,10,18,1,7.93
2015,10,19,1,8.03
2015,10,20,1,8.03
2015,10,21,1,8.03
2015,10,22,1,8.03
2015,10,23,1,8.03
2015,10,24,1,8.03
2015,10,25,1,8.03
2015,10,26,1,8.03
2015,10,27,1,8.03
2015,10,28,1,8.03
2015,10,29,1,8.03
2015,10,30,1,8.03
2015,10,31,1,8.03
2015,11,1,1,8.03
2015,11,2,1,8.03
2015,11,3,1,8.03
2015,11,4,1,8.03
2015,11,5,1,8.03
2015,11,6,1,8.03
2015,11,7,1,8.03
2015,11,8,1,8.03
2015,11,9,1,8.03
2015,11,10,1,8.03
2015,11,11,1,8.03
2015,11,12,1,7.83
2015,11,13,1,7.83
2015,11,14,1,7.83
2015,11,15,1,7.83
2015,11,16,1,7.83
2015,11,17,1,7.83
2015,11,18,1,7.83
2015,11,19,1,7.83
2015,11,20,1,7.83
2015,11,21,1,7.83
2015,11,22,1,7.83
2015,11,23,1,7.83
2015,11,24,1,7.83
2015,11,25,1,7.83
2015,11,26,1,7.83
2015,11,27,1,7.83
2015,11,28,1,7.83
2015,11,29,1,7.83
2015,11,30,1,7.83
2015,12,1,1,7.83
2015,12,2,1,7.83
2015,12,3,1,7.83
2015,12,4,1,7.83
2015,12,5,1,7.83
2015,12,6,1,7.83
2015,12,7,1,7.83
2015,12,8,1,7.83
2015,12,9,1,7.83
2015,12,10,1,7.83
2015,12,11,1,7.83
2015,12,12,1,7.83
2015,12,13,1,7.83
2015,12,14,1,7.83
2015,12,15,1,7.83
2015,12,16,1,7.83
2015,12,17,1,7.83
2015,12,18,1,7.83
2015,12,19,1,7.83
2015,12,20,1,7.83
2015,12,21,1,7.83
2015,12,22,1,7.83
2015,12,23,1,7.83
2015,12,24,1,7.83
2015,12,25,1,7.83
2015,12,26,1,7.83
2015,12,27,1,7.83
2015,12,28,1,7.83
2015,12,29,1,7.83
2015,12,30,1,7.83
2015,12,31,1,7.83
2016,1,1,1,7.83
2016,1,2,1,7.83
2016,1,3,1,7.83
2016,1,4,1,7.83
2016,1,5,1,7.83
2016,1,6,1,7.83
2016,1,7,1,7.83
2016,1,8,1,7.83
2016,1,9,1,7.83
2016,1,10,1,7.83
2016,1,11,1,7.83
2016,1,12,1,7.83
2016,1,13,1,7.83
2016,1,14,1,7.83
2016,1,15,1,7.83
2016,1,16,1,7.83
2016,1,17,1,7.83
2016,1,18,1,7.83
2016,1,19,1,7.83
2016,1,20,1,7.83
2016,1,21,1,7.83
2016,1,22,1,7.83
2016,1,23,1,7.83
2016,1,24,1,7.83
2016,1,25,1,7.83
2016,1,26,1,7.83
2016,1,27,1,7.83
2016,1,28,1,7.83
2016,1,29,1,7.83
2016,1,30,1,7.83
2016,1,31,1,7.83
2016,2,1,1,7.83
2016,2,2,1,7.83
2016,2,3,1,7.83
2016,2,4,1,7.83
2016,2,5,1,7.83
2016,2,6,1,7.83
2016,2,7,1,7.83
2016,2,8,1,7.83
2016,2,9,1,7.83
2016,2,10,1,7.83
2016,2,11,1,7.83
2016,2,12,1,7.83
2016,2,13,1,7.83
2016,2,14,1,7.83
2016,2,15,1,7.83
2016,2,16,1,7.83
2016,2,17,1,7.83
2016,2,18,1,7.83
2016,2,19,1,7.83
2016,2,20,1,7.83
2016,2,21,1,7.83
2016,2,22,1,7.83
2016,2,23,1,7.83
2016,2,24,1,7.83
2016,2,25,1,7.83
2016,2,26,1,7.83
2016,2,27,1,7.83
2016,2,28,1,7.83
2016,2,29,1,7.83
2016,3,1,1,7.83
2016,3,2,1,7.83
2016,3,3,1,7.83
2016,3,4,1,7.83
2016,3,5,1,7.83
2016,3,6,1,7.83
2016,3,7,1,7.83
2016,3,8,1,7.83
2016,3,9,1,7.83
2016,3,10,1,7.83
2016,3,11,1,7.83
2016,3,12,1,7.83
2016,3,13,1,7.83
2016,3,14,1,7.83
2016,3,15,1,8.9499
2016,3,16,1,8.95
2016,3,17,1,8.88
2016,3,18,1,8.88
2016,3,19,1,8.88
2016,3,20,1,8.88
2016,3,21,1,8.88
2016,3,22,1,8.8799
2016,3,23,1,8.88
2016,3,24,1,8.88
2016,3,25,1,8.88
2016,3,26,1,8.88
2016,3,27,1,8.88
2016,3,28,1,8.95
2016,3,29,1,8.88
2016,3,30,1,8.88
2016,3,31,1,8.88
2016,4,1,1,8.88
2016,4,2,1,8.88
2016,4,3,1,8.88
2016,4,4,1,8.88
2016,4,5,1,8.88
2016,4,6,1,8.8799
2016,4,7,1,8.88
2016,4,8,1,8.88
2016,4,9,1,8.88
2016,4,10,1,8.88
2016,4,11,1,8.88
2016,4,12,1,8.88
2016,4,13,1,8.88
2016,4,14,1,8.88
2016,4,15,1,8.88
2016,4,16,1,8.88
2016,4,17,1,8.88
2016,4,18,1,8.88
2016,4,19,1,8.88
2016,4,20,1,8.88
2016,4,21,1,8.88
2016,4,22,1,8.88
2016,4,23,1,8.88
2016,4,24,1,8.88
2016,4,25,1,8.88
2016,4,26,1,8.88
2016,4,27,1,8.88
2016,4,28,1,8.88
2016,4,29,1,8.88
2016,4,30,1,8.88
2016,5,1,1,8.88
2016,5,2,1,8.88
2016,5,3,1,8.88
2016,5,4,1,8.88
2016,5,5,1,8.88
2016,5,6,1,8.88
2016,5,7,1,8.88
2016,5,8,1,8.88
2016,5,9,1,8.88
2016,5,10,1,8.88
2016,5,11,1,8.88
2016,5,12,1,8.88
2016,5,13,1,8.88
2016,5,14,1,8.88
2016,5,15,1,8.88
2016,5,16,1,8.88
2016,5,17,1,8.88
2016,5,18,1,8.88
2016,5,19,1,8.88
2016,5,20,1,8.88
2016,5,21,1,8.88
2016,5,22,1,8.87
2016,5,23,1,8.88
2016,5,24,1,8.88
2016,5,25,1,8.88
2016,5,26,1,8.88
2016,5,27,1,8.88
2016,5,28,1,8.88
2016,5,29,1,8.88
2016,5,30,1,8.88
2016,5,31,1,8.88
2016,6,1,1,8.88
2016,6,2,1,8.88
2016,6,3,1,8.88
2016,6,4,1,8.88
2016,6,5,1,8.88
2016,6,6,1,8.8799
2016,6,7,1,8.88
2016,6,8,1,8.88
2016,6,9,1,8.88
2016,6,10,1,8.88
2016,6,11,1,8.88
2016,6,12,1,8.88
2016,6,13,1,8.88
2016,6,14,1,8.88
2016,6,15,1,8.88
2016,6,16,1,8.8799
2016,6,17,1,8.88
2016,6,18,1,8.88
2016,6,20,1,8.88
2016,6,21,1,8.88
2016,6,22,1,8.8799
2016,6,23,1,8.8799
2016,6,24,1,8.88
2016,6,25,1,8.88
2016,6,27,1,8.88
2016,6,28,1,8.88
2016,6,29,1,8.88
2016,6,30,1,8.88
2016,7,1,1,8.88
2016,7,2,1,8.88
2016,7,4,1,8.88
2016,7,5,1,8.88
2016,7,6,1,8.88
2016,7,7,1,8.88
2016,7,8,1,8.88
2016,7,9,1,8.88
2016,7,11,1,8.88
2016,7,12,1,8.8799
2016,7,13,1,8.88
2016,7,14,1,8.88
2016,7,15,1,8.88
2016,7,16,1,8.88
2016,7,18,1,8.88
2016,7,19,1,8.8799
2016,7,20,1,8.88
2016,7,21,1,8.88
2016,7,22,1,8.88
2016,7,23,1,8.88
2016,7,25,1,8.88
2016,7,26,1,8.88
2016,7,27,1,8.88
2016,7,28,1,8.88
2016,7,29,1,8.88
2016,7,30,1,8.88
2016,8,1,1,8.88
2016,8,2,1,8.88
2016,8,3,1,8.88
2016,8,4,1,8.88
2016,8,5,1,8.88
2016,8,6,1,8.88
2016,8,8,1,8.88
2016,8,9,1,8.88
2016,8,10,1,8.88
2016,8,11,1,8.88
2016,8,12,1,8.88
2016,8,13,1,8.88
2016,8,15,1,8.88
2016,8,16,1,8.88
2016,8,17,1,8.88
2016,8,18,1,8.88
2016,8,19,1,8.88
2016,8,20,1,8.88
2016,8,22,1,8.87
2016,8,23,1,8.88
2016,8,24,1,8.88
2016,8,25,1,8.88
2016,8,26,1,8.88
2016,8,27,1,8.88
2016,8,29,1,8.88
2016,8,30,1,8.88
2016,8,31,1,8.88
2016,9,1,1,8.88
2016,9,2,1,8.88
2016,9,3,1,8.88
2016,9,5,1,8.88
2016,9,6,1,8.88
2016,9,7,1,8.88
2016,9,8,1,8.88
2016,9,9,1,8.88
2016,9,10,1,8.88
2016,9,12,1,8.88
2016,9,13,1,8.88
2016,9,14,1,8.88
2016,9,15,1,8.88
2016,9,16,1,8.88
2016,9,17,1,8.88
2016,9,19,1,8.88
2016,9,20,1,8.88
2016,9,21,1,8.88
2016,9,22,1,8.88
2016,9,23,1,8.88
2016,9,24,1,8.88
2016,9,26,1,8.88
2016,9,27,1,8.88
2016,9,28,1,8.88
2016,9,29,1,8.88
2016,9,30,1,8.88
2016,10,1,1,8.88
2016,10,3,1,8.88
2016,10,4,1,8.88
2016,10,5,1,8.88
2016,10,6,1,8.88
2016,10,7,1,8.88
2016,10,8,1,8.88
2016,10,10,1,8.88
2016,10,11,1,8.88
2016,10,12,1,8.88
2016,10,13,1,8.88
2016,10,14,1,8.88
2016,10,15,1,8.88
2016,10,17,1,8.88
2016,10,18,1,8.88
2016,10,19,1,8.88
2016,10,20,1,8.88
2016,10,21,1,8.88
2016,10,22,1,8.88
2016,10,24,1,8.88
2016,10,25,1,8.88
2016,10,26,1,8.88
2016,10,27,1,8.87
2016,10,28,1,8.88
2016,10,29,1,8.88
2016,10,31,1,8.8799
2016,11,1,1,8.88
2016,11,2,1,8.88
2016,11,3,1,9.3799
2016,11,4,1,15.0
2016,11,5,1,15.5
2016,11,7,1,16.3
2016,11,8,1,17.45
2016,11,9,1,17.725
2016,11,10,1,17.275
2016,11,11,1,16.625
2016,11,12,1,16.9
2016,11,14,1,15.9
2016,11,15,1,15.4
2016,11,16,1,15.35
2016,11,17,1,15.475
2016,11,18,1,15.95
2016,11,19,1,16.15
2016,11,21,1,17.59
2016,11,22,1,17.455
2016,11,23,1,17.475
2016,11,24,1,17.59
2016,11,25,1,17.85
2016,11,26,1,17.6
2016,11,28,1,17.55
2016,11,29,1,17.55
2016,11,30,1,17.935
2016,12,1,1,17.7
2016,12,2,1,17.65
2016,12,3,1,17.8
2016,12,5,1,17.55
2016,12,6,1,17.665
2016,12,7,1,17.825
2016,12,8,1,18.075
2016,12,9,1,18.075
2016,12,10,1,18.11
2016,12,12,1,18.15
2016,12,13,1,18.375
2016,12,14,1,18.3
2016,12,15,1,18.375
2016,12,16,1,18.735
2016,12,17,1,18.275
2016,12,19,1,18.425
2016,12,20,1,18.765
2016,12,21,1,19.475
2016,12,22,1,19.0
2016,12,23,1,19.075
2016,12,24,1,19.1
2016,12,26,1,18.7
2016,12,27,1,19.255
2016,12,28,1,19.14
2016,12,29,1,18.73
2016,12,30,1,18.53
2016,12,31,1,18.13
2017,1,2,1,18.15
2017,1,3,1,18.275
2017,1,4,1,17.975
2017,1,5,1,18.075
2017,1,6,1,18.325
2017,1,7,1,18.205
2017,1,9,1,18.125
2017,1,10,1,18.32
2017,1,11,1,18.35
2017,1,12,1,18.925
2017,1,13,1,18.83
2017,1,14,1,18.875
2017,1,16,1,18.675
2017,1,17,1,18.8
2017,1,18,1,18.82
2017,1,19,1,18.9
2017,1,20,1,18.66
2017,1,21,1,18.65
2017,1,23,1,18.7
2017,1,24,1,18.77
2017,1,25,1,18.9
2017,1,26,1,18.725
2017,1,27,1,18.805
2017,1,28,1,18.805
2017,1,30,1,19.0
2017,1,31,1,18.725
2017,2,1,1,18.86
2017,2,2,1,18.775
2017,2,3,1,18.59
2017,2,4,1,18.325
2017,2,6,1,18.4
2017,2,7,1,18.375
2017,2,8,1,18.25
2017,2,9,1,18.05
2017,2,10,1,17.78
2017,2,11,1,17.825
2017,2,13,1,17.65
2017,2,14,1,17.0
2017,2,15,1,16.55
2017,2,16,1,16.6
2017,2,17,1,16.15
2017,2,18,1,16.0
2017,2,20,1,15.9
2017,2,21,1,15.9
2017,2,22,1,15.77
2017,2,23,1,15.83
2017,2,24,1,15.75
2017,2,25,1,15.725
2017,2,27,1,15.75
2017,2,28,1,15.75
2017,3,1,1,15.8
2017,3,2,1,16.1
2017,3,3,1,16.16
2017,3,4,1,16.15
2017,3,6,1,16.35
2017,3,7,1,16.85
2017,3,8,1,17.45
2017,3,9,1,17.7
2017,3,10,1,17.7
2017,3,11,1,17.55
2017,3,13,1,17.65
2017,3,14,1,17.8
2017,3,15,1,17.95
2017,3,16,1,18.245
2017,3,17,1,18.07
2017,3,18,1,18.15
2017,3,20,1,18.21
2017,3,21,1,18.15
2017,3,22,1,18.17
2017,3,23,1,18.17
2017,3,24,1,18.15
2017,3,25,1,18.05
2017,3,27,1,18.03
2017,3,28,1,18.225
2017,3,29,1,18.24
2017,3,30,1,18.04
2017,3,31,1,18.17
2017,4,1,1,18.15
2017,4,3,1,18.145
2017,4,4,1,18.0
2017,4,5,1,18.1
2017,4,6,1,18.05
2017,4,7,1,18.0
2017,4,8,1,18.0
2017,4,10,1,18.0
2017,4,11,1,18.0
2017,4,12,1,17.97
2017,4,13,1,18.03
2017,4,14,1,18.1
2017,4,15,1,18.1
2017,4,17,1,18.0
2017,4,18,1,17.965
2017,4,19,1,17.96
2017,4,20,1,18.0
2017,4,21,1,18.1
2017,4,22,1,18.1
2017,4,23,1,18.1
2017,4,24,1,17.97
2017,4,25,1,18.0
2017,4,26,1,18.0
2017,4,27,1,18.1
2017,4,28,1,18.05
2017,4,29,1,18.05
2017,4,30,1,17.98
2017,5,1,1,18.12
2017,5,2,1,18.025
2017,5,3,1,18.065
2017,5,4,1,18.075
2017,5,5,1,18.08
2017,5,6,1,18.05
2017,5,7,1,17.985
2017,5,8,1,17.975
2017,5,9,1,18.05
2017,5,10,1,18.04
2017,5,11,1,18.05
2017,5,12,1,18.05
2017,5,13,1,18.05
2017,5,14,1,17.9625
2017,5,15,1,18.025
2017,5,16,1,18.075
2017,5,17,1,18.1
2017,5,18,1,18.0
2017,5,19,1,18.05
2017,5,20,1,18.05
2017,5,21,1,18.02
2017,5,22,1,18.125
2017,5,23,1,18.1
2017,5,24,1,18.085
2017,5,25,1,18.075
2017,5,26,1,18.095
2017,5,27,1,18.115
2017,5,28,1,18.085
2017,5,29,1,18.105
2017,5,30,1,18.1
2017,5,31,1,18.1
2017,6,1,1,18.12
2017,6,2,1,18.0
2017,6,3,1,18.0
2017,6,4,1,18.115
2017,6,5,1,18.075
2017,6,6,1,18.095
2017,6,7,1,18.02
2017,6,8,1,18.02
2017,6,9,1,18.13
2017,6,10,1,18.1
2017,6,11,1,18.05
2017,6,12,1,18.1
2017,6,13,1,18.065
2017,6,14,1,18.1
2017,6,15,1,17.965
2017,6,16,1,18.145
2017,6,17,1,18.19
2017,6,18,1,18.015
2017,6,19,1,18.18
2017,6,20,1,18.0525
2017,6,21,1,18.0575
2017,6,22,1,18.057
2017,6,23,1,18.142
2017,6,24,1,18.142
2017,6,25,1,18.142
2017,6,26,1,18.142
2017,6,27,1,18.142
2017,6,28,1,18.0
2017,6,29,1,18.12
2017,6,30,1,18.12
2017,7,1,1,18.12
2017,7,2,1,18.085
2017,7,3,1,18.05
2017,7,4,1,17.95
2017,7,5,1,17.87
2017,7,6,1,17.875
2017,7,7,1,17.875
2017,7,8,1,17.875
2017,7,9,1,17.9
2017,7,10,1,17.88
2017,7,11,1,17.92
2017,7,12,1,17.875
2017,7,13,1,17.855
2017,7,14,1,17.965
2017,7,15,1,17.965
2017,7,16,1,17.84
2017,7,17,1,17.95
2017,7,18,1,17.87
2017,7,19,1,17.87
2017,7,20,1,17.85
2017,7,21,1,17.865
2017,7,22,1,17.865
2017,7,23,1,17.865
2017,7,24,1,17.9
2017,7,25,1,17.87
2017,7,26,1,17.895
2017,7,27,1,17.9
2017,7,28,1,17.88
2017,7,29,1,17.88
2017,7,30,1,17.875
2017,7,31,1,17.82
2017,8,1,1,17.89
2017,8,2,1,17.85
2017,8,3,1,17.825
2017,8,4,1,17.775
2017,8,5,1,17.8
2017,8,6,1,17.765
2017,8,7,1,17.75
2017,8,8,1,17.755
2017,8,9,1,17.8
2017,8,10,1,17.775
2017,8,11,1,17.775
2017,8,12,1,17.7575
2017,8,13,1,17.78
2017,8,14,1,17.745
2017,8,15,1,17.7275
2017,8,16,1,17.7275
2017,8,17,1,17.72
2017,8,18,1,17.77
2017,8,19,1,17.77
2017,8,20,1,17.77
2017,8,21,1,17.735
2017,8,22,1,17.75
2017,8,23,1,17.76
2017,8,24,1,17.7913
2017,8,25,1,17.7013
2017,8,26,1,17.74
2017,8,27,1,17.765
2017,8,28,1,17.72
2017,8,29,1,17.675
2017,8,30,1,17.69
2017,8,31,1,17.64
2017,9,1,1,17.64
2017,9,2,1,17.64
2017,9,3,1,17.6313
2017,9,4,1,17.6313
2017,9,5,1,17.6775
2017,9,6,1,17.63
2017,9,7,1,17.64
2017,9,8,1,17.64
2017,9,9,1,17.6367
2017,9,10,1,17.66
2017,9,11,1,17.6375
2017,9,12,1,17.6212
2017,9,13,1,17.675
2017,9,14,1,17.615
2017,9,15,1,17.6425
2017,9,16,1,17.67
2017,9,17,1,17.6075
2017,9,18,1,17.67
2017,9,19,1,17.645
2017,9,20,1,17.63
2017,9,21,1,17.64
2017,9,22,1,17.66
2017,9,23,1,17.6725
2017,9,24,1,17.63
2017,9,25,1,17.6812
2017,9,26,1,17.63
2017,9,27,1,17.62
2017,9,28,1,17.64
2017,9,29,1,17.64
2017,9,30,1,17.64
2017,10,1,1,17.6075
2017,10,2,1,17.66
2017,10,3,1,17.61
2017,10,4,1,17.615
2017,10,5,1,17.675
2017,10,6,1,17.675
2017,10,7,1,17.675
2017,10,8,1,17.6083
2017,10,9,1,17.615
2017,10,10,1,17.615
2017,10,11,1,17.615
2017,10,12,1,17.615
2017,10,13,1,17.625
2017,10,14,1,17.625
2017,10,15,1,17.5875
2017,10,16,1,17.65
2017,10,17,1,17.65
2017,10,18,1,17.615
2017,10,19,1,17.61
2017,10,20,1,17.645
2017,10,21,1,17.645
2017,10,22,1,17.608
2017,10,23,1,17.615
2017,10,24,1,17.65
2017,10,25,1,17.6062
2017,10,26,1,17.615
2017,10,27,1,17.655
2017,10,28,1,17.655
2017,10,29,1,17.645
2017,10,30,1,17.65
2017,10,31,1,17.65
2017,11,1,1,17.65
2017,11,2,1,17.65
2017,11,3,1,17.65
2017,11,4,1,17.65
2017,11,5,1,17.65
2017,11,6,1,17.61
2017,11,7,1,17.605
2017,11,8,1,17.604
2017,11,9,1,17.61
2017,11,10,1,17.65
2017,11,11,1,17.65
2017,11,12,1,17.6075
2017,11,13,1,17.61
2017,11,14,1,17.66
2017,11,15,1,17.66
2017,11,16,1,17.61
2017,11,17,1,17.64
2017,11,18,1,17.64
2017,11,19,1,17.6
2017,11,20,1,17.66
2017,11,21,1,17.65
2017,11,22,1,17.635
2017,11,23,1,17.68
2017,11,24,1,17.69
2017,11,25,1,17.69
2017,11,26,1,17.69
2017,11,27,1,17.665
2017,11,28,1,17.667
2017,11,29,1,17.7325
2017,11,30,1,17.6825
2017,12,1,1,17.6825
2017,12,2,1,17.6825
2017,12,3,1,17.7025
2017,12,4,1,17.73
2017,12,5,1,17.675
2017,12,6,1,17.72
2017,12,7,1,17.81
2017,12,8,1,17.8
2017,12,9,1,17.8
2017,12,10,1,17.825
2017,12,11,1,17.765
2017,12,12,1,17.725
2017,12,13,1,17.775
2017,12,14,1,17.775
2017,12,15,1,17.865
2017,12,16,1,17.865
2017,12,17,1,17.74
2017,12,18,1,17.83
2017,12,19,1,17.715
2017,12,20,1,17.71
2017,12,21,1,17.815
2017,12,22,1,17.865
2017,12,23,1,17.865
2017,12,24,1,17.87
2017,12,25,1,17.8025
2017,12,26,1,17.83
2017,12,27,1,17.74
2017,12,28,1,17.81
2017,12,29,1,17.78
2017,12,30,1,17.78
2017,12,31,1,17.74
2018,1,1,1,17.7
2018,1,2,1,17.72
2018,1,3,1,17.73
2018,1,4,1,17.72
2018,1,5,1,17.71
2018,1,6,1,17.71
2018,1,7,1,17.71
2018,1,8,1,17.68
2018,1,9,1,17.67
2018,1,10,1,17.685
2018,1,11,1,17.7
2018,1,12,1,17.71
2018,1,13,1,17.71
2018,1,14,1,17.71
2018,1,15,1,17.72
2018,1,16,1,17.7275
2018,1,17,1,17.72
2018,1,18,1,17.72
2018,1,19,1,17.72
2018,1,20,1,17.72
2018,1,21,1,17.6975
2018,1,22,1,17.66
2018,1,23,1,17.7
2018,1,24,1,17.7
2018,1,25,1,17.69
2018,1,26,1,17.69
2018,1,27,1,17.71
2018,1,28,1,17.685
2018,1,29,1,17.69
2018,1,30,1,17.655
2018,1,31,1,17.68
2018,2,1,1,17.625
2018,2,2,1,17.645
2018,2,3,1,17.645
2018,2,4,1,17.68
2018,2,5,1,17.66
2018,2,6,1,17.68
2018,2,7,1,17.66
2018,2,8,1,17.635
2018,2,9,1,17.685
2018,2,10,1,17.685
2018,2,11,1,17.64
2018,2,12,1,17.645
2018,2,13,1,17.69
2018,2,14,1,17.71
2018,2,15,1,17.7
2018,2,16,1,17.65
2018,2,17,1,17.65
2018,2,18,1,17.705
2018,2,19,1,17.72
2018,2,20,1,17.68
2018,2,21,1,17.68
2018,2,22,1,17.68
2018,2,23,1,17.69
2018,2,24,1,17.69
2018,2,25,1,17.695
2018,2,26,1,17.6562
2018,2,27,1,17.655
2018,2,28,1,17.66
2018,3,1,1,17.61
2018,3,2,1,17.64
2018,3,3,1,17.64
2018,3,4,1,17.605
2018,3,5,1,17.6275
2018,3,6,1,17.62
2018,3,7,1,17.61
2018,3,8,1,17.5837
2018,3,9,1,17.6163
2018,3,10,1,17.6163
2018,3,11,1,17.61
2018,3,12,1,17.62
2018,3,13,1,17.615
2018,3,14,1,17.615
2018,3,15,1,17.605
2018,3,16,1,17.585
2018,3,17,1,17.615
2018,3,18,1,17.596
2018,3,19,1,17.62
2018,3,20,1,17.63
2018,3,21,1,17.61
2018,3,22,1,17.6255
2018,3,23,1,17.6255
2018,3,24,1,17.6255
2018,3,25,1,17.65
2018,3,26,1,17.625
2018,3,27,1,17.64
2018,3,28,1,17.65
2018,3,29,1,17.65
2018,3,30,1,17.63
2018,3,31,1,17.63
2018,4,1,1,17.6225
2018,4,2,1,17.65
2018,4,3,1,17.65
2018,4,4,1,17.68
2018,4,5,1,17.675
2018,4,6,1,17.685
2018,4,7,1,17.685
2018,4,9,1,17.685
2018,4,10,1,17.67
2018,4,11,1,17.68
2018,4,12,1,17.69
2018,4,13,1,17.61
2018,4,14,1,17.61
2018,4,16,1,17.69
2018,4,17,1,17.69
2018,4,18,1,17.7
2018,4,19,1,17.62
2018,4,20,1,17.62
2018,4,21,1,17.71
2018,4,23,1,17.71
2018,4,24,1,17.675
2018,4,25,1,17.705
2018,4,26,1,17.695
2018,4,27,1,17.695
2018,4,28,1,17.695
2018,4,30,1,17.665
2018,5,1,1,17.655
2018,5,2,1,17.68
2018,5,3,1,17.65
2018,5,4,1,17.63
2018,5,5,1,17.63
2018,5,7,1,17.61
2018,5,8,1,17.71
2018,5,9,1,17.725
2018,5,10,1,17.76
2018,5,11,1,17.7
2018,5,12,1,17.8
2018,5,14,1,17.74
2018,5,15,1,17.82
2018,5,16,1,17.85
2018,5,17,1,17.9
2018,5,18,1,17.81
2018,5,19,1,17.81
2018,5,21,1,17.92
2018,5,22,1,17.92
2018,5,23,1,17.9
2018,5,24,1,17.92
2018,5,25,1,17.92
2018,5,26,1,17.92
2018,5,28,1,17.92
2018,5,29,1,17.9475
2018,5,30,1,17.92
2018,5,31,1,17.905
2018,6,1,1,17.9
2018,6,2,1,17.9
2018,6,4,1,17.915
2018,6,5,1,17.9
2018,6,6,1,17.875
2018,6,7,1,17.87
2018,6,8,1,17.85
2018,6,9,1,17.85
2018,6,11,1,17.88
2018,6,12,1,17.87
2018,6,13,1,17.8412
2018,6,14,1,17.83
2018,6,15,1,17.85
2018,6,16,1,17.85
2018,6,18,1,17.85
2018,6,19,1,17.85
2018,6,20,1,17.855
2018,6,21,1,17.88
2018,6,22,1,17.87
2018,6,23,1,17.87
2018,6,25,1,17.89
2018,6,26,1,17.83
2018,6,27,1,17.88
2018,6,28,1,17.83
2018,6,29,1,17.89
2018,6,30,1,17.89
2018,7,2,1,17.865
2018,7,3,1,17.87
2018,7,4,1,17.89
2018,7,5,1,17.83
2018,7,6,1,17.89
2018,7,7,1,17.89
2018,7,9,1,17.8625
2018,7,10,1,17.895
2018,7,11,1,17.8947
2018,7,12,1,17.9
2018,7,13,1,17.89
2018,7,14,1,17.89
2018,7,16,1,17.83
2018,7,17,1,17.825
2018,7,18,1,17.9
2018,7,19,1,17.83
2018,7,20,1,17.9
