year,month,day,EGP,EUR
2021,5,11,1,19.0061
2021,5,12,1,19.0481
2021,5,13,1,18.9273
2021,5,14,1,18.9173
2021,5,17,1,19.0719
2021,5,18,1,19.0681
2021,5,19,1,19.1641
2021,5,20,1,19.0841
2021,5,21,1,19.1743
2021,5,24,1,19.0586
2021,5,25,1,19.1393
2021,5,26,1,19.1981
2021,5,27,1,19.1171
2021,5,28,1,19.1202
2021,5,31,1,19.1171
2021,6,1,1,19.1903
2021,6,2,1,19.1516
2021,6,3,1,19.1575
2021,6,4,1,19.0304
2021,6,7,1,19.0916
2021,6,8,1,19.1253
2021,6,9,1,19.0508
2021,6,10,1,19.099
2021,6,11,1,19.0704
2021,6,14,1,18.9703
2021,6,15,1,18.9784
2021,6,16,1,19.003
2021,6,17,1,18.7738
2021,6,18,1,18.6539
2021,6,21,1,18.5734
2021,6,22,1,18.662
2021,6,23,1,18.7204
2021,6,24,1,18.6777
2021,6,25,1,18.6967
2021,6,28,1,18.732
2021,6,29,1,18.6881
2021,6,30,1,18.6426
2021,7,1,1,18.6127
2021,7,2,1,18.5986
2021,7,5,1,18.5907
2021,7,6,1,18.6012
2021,7,7,1,18.5519
2021,7,8,1,18.4781
2021,7,9,1,18.5832
2021,7,12,1,18.6272
2021,7,13,1,18.5996
2021,7,14,1,18.4765
2021,7,15,1,18.5841
2021,7,16,1,18.5539
2021,7,19,1,18.5149
2021,7,20,1,18.4922
2021,7,21,1,18.4624
2021,7,22,1,18.4796
2021,7,23,1,18.442
2021,7,26,1,18.5121
2021,7,27,1,18.5205
2021,7,28,1,18.5409
2021,7,29,1,18.5967
2021,7,30,1,18.6701
2021,8,2,1,18.6028
2021,8,3,1,18.6328
2021,8,4,1,18.6265
2021,8,5,1,18.5841
2021,8,6,1,18.5853
2021,8,9,1,18.4664
2021,8,10,1,18.4287
2021,8,11,1,18.4004
2021,8,12,1,18.4287
2021,8,13,1,18.413
2021,8,16,1,18.5166
2021,8,17,1,18.4766
2021,8,18,1,18.3964
2021,8,19,1,18.3863
2021,8,20,1,18.3298
2021,8,23,1,18.3947
2021,8,24,1,18.4412
2021,8,25,1,18.4538
2021,8,26,1,18.4813
2021,8,27,1,18.4506
2021,8,30,1,18.543
2021,8,31,1,18.5213
2021,9,1,1,18.5417
2021,9,2,1,18.5963
2021,9,3,1,18.6489
2021,9,6,1,18.6857
2021,9,7,1,18.6478
2021,9,8,1,18.6081
2021,9,9,1,18.5822
2021,9,10,1,18.5787
2021,9,13,1,18.559
2021,9,14,1,18.5685
2021,9,15,1,18.5531
2021,9,16,1,18.5689
2021,9,17,1,18.484
2021,9,20,1,18.431
2021,9,21,1,18.4391
2021,9,22,1,18.4098
2021,9,23,1,18.3587
2021,9,24,1,18.4287
2021,9,27,1,18.4184
2021,9,28,1,18.3744
2021,9,29,1,18.354
2021,9,30,1,18.2173
2021,10,1,1,18.2069
2021,10,4,1,18.257
2021,10,5,1,18.2597
2021,10,6,1,18.2283
2021,10,7,1,18.1429
2021,10,8,1,18.1351
2021,10,11,1,18.1775
2021,10,12,1,18.1645
2021,10,13,1,18.122
2021,10,14,1,18.2184
2021,10,15,1,18.2336
2021,10,18,1,18.2073
2021,10,19,1,18.2757
2021,10,20,1,18.2879
2021,10,21,1,18.2905
2021,10,22,1,18.2481
2021,10,25,1,18.2818
2021,10,26,1,18.2578
2021,10,27,1,18.2239
2021,10,28,1,18.2322
2021,10,29,1,18.3485
2021,11,1,1,18.1491
2021,11,2,1,18.2652
2021,11,3,1,18.179
2021,11,4,1,18.2649
2021,11,5,1,18.1398
2021,11,8,1,18.1529
2021,11,9,1,18.2295
2021,11,10,1,18.2118
2021,11,11,1,18.0382
2021,11,12,1,18.0057
2021,11,15,1,17.9825
2021,11,16,1,17.8989
2021,11,17,1,17.7853
2021,11,18,1,17.7935
2021,11,19,1,17.8525
2021,11,22,1,17.7237
2021,11,23,1,17.6646
2021,11,24,1,17.6819
2021,11,25,1,17.6064
2021,11,26,1,17.6198
2021,11,29,1,17.7562
2021,11,30,1,17.7518
2021,12,1,1,17.8584
2021,12,2,1,17.7837
2021,12,3,1,17.7539
2021,12,6,1,17.7853
2021,12,7,1,17.7432
2021,12,8,1,17.7005
2021,12,9,1,17.8296
2021,12,10,1,17.7413
2021,12,13,1,17.7697
2021,12,14,1,17.728
2021,12,15,1,17.716
2021,12,16,1,17.7642
2021,12,17,1,17.8342
2021,12,20,1,17.6484
2021,12,21,1,17.7162
2021,12,22,1,17.725
2021,12,23,1,17.832
2021,12,24,1,17.7994
2021,12,27,1,17.7806
2021,12,28,1,17.806
2021,12,29,1,17.7914
2021,12,30,1,17.8309
2021,12,31,1,17.7869
2022,1,3,1,17.8553
2022,1,4,1,17.7929
2022,1,5,1,17.7545
2022,1,6,1,17.78
2022,1,7,1,17.747
2022,1,10,1,17.8299
2022,1,11,1,17.8142
2022,1,12,1,17.856
2022,1,13,1,17.9884
2022,1,14,1,17.976
2022,1,17,1,17.9009
2022,1,18,1,17.9285
2022,1,19,1,17.8193
2022,1,20,1,17.8183
2022,1,21,1,17.8051
2022,1,24,1,17.8199
2022,1,25,1,17.7908
2022,1,26,1,17.7878
2022,1,27,1,17.6918
2022,1,28,1,17.5438
2022,1,31,1,17.5112
2022,2,1,1,17.6486
2022,2,2,1,17.7052
2022,2,3,1,17.7585
2022,2,4,1,17.9993
2022,2,7,1,18.017
2022,2,8,1,17.977
2022,2,9,1,17.9525
2022,2,10,1,17.9835
2022,2,11,1,17.9534
2022,2,14,1,17.8214
2022,2,15,1,17.7746
2022,2,16,1,17.8579
2022,2,17,1,17.8694
2022,2,18,1,17.8781
2022,2,21,1,17.7759
2022,2,22,1,17.7768
2022,2,23,1,17.7996
2022,2,24,1,17.784
2022,2,25,1,17.6218
2022,2,28,1,17.5608
2022,3,1,1,17.6235
2022,3,2,1,17.4805
2022,3,3,1,17.4775
2022,3,4,1,17.4147
2022,3,7,1,17.2236
2022,3,8,1,17.0842
2022,3,9,1,17.1613
2022,3,10,1,17.4321
2022,3,11,1,17.2669
2022,3,14,1,17.2352
2022,3,15,1,17.2196
2022,3,16,1,17.2119
2022,3,17,1,17.3486
2022,3,18,1,17.4351
2022,3,21,1,17.4195
2022,3,22,1,20.0748
2022,3,23,1,20.4464
2022,3,24,1,20.2144
2022,3,25,1,20.1575
2022,3,28,1,20.0934
2022,3,29,1,20.1044
2022,3,30,1,20.3114
2022,3,31,1,20.3857
2022,4,1,1,20.2268
2022,4,4,1,20.1462
2022,4,5,1,20.0148
2022,4,6,1,19.8926
2022,4,7,1,19.9488
2022,4,8,1,19.9521
2022,4,11,1,20.0657
2022,4,12,1,20.0664
2022,4,13,1,20.03
2022,4,14,1,20.043
2022,4,15,1,19.9181
2022,4,18,1,19.892
2022,4,19,1,19.8839
2022,4,20,1,19.9254
2022,4,21,1,20.0635
2022,4,22,1,20.137
2022,4,25,1,20.1435
2022,4,26,1,19.8833
2022,4,27,1,19.6953
2022,4,28,1,19.5305
2022,4,29,1,19.4071
2022,5,2,1,19.4964
2022,5,3,1,19.4132
2022,5,4,1,19.4336
2022,5,5,1,19.6304
2022,5,6,1,19.4853
2022,5,9,1,19.5361
2022,5,10,1,19.5093
2022,5,11,1,19.4576
2022,5,12,1,19.3263
2022,5,13,1,19.0091
2022,5,16,1,19.0516
2022,5,17,1,19.0734
2022,5,18,1,19.2836
2022,5,19,1,19.1182
2022,5,20,1,19.3549
2022,5,23,1,19.3203
2022,5,24,1,19.6768
2022,5,25,1,19.8849
2022,5,26,1,19.8776
2022,5,27,1,19.9557
2022,5,30,1,19.9645
2022,5,31,1,20.0534
2022,6,1,1,19.9706
2022,6,2,1,19.8372
2022,6,3,1,20.0198
2022,6,6,1,19.9751
2022,6,7,1,19.9515
2022,6,8,1,19.993
2022,6,9,1,20.0291
2022,6,10,1,19.8644
2022,6,13,1,19.6392
2022,6,14,1,19.4875
2022,6,15,1,19.5196
2022,6,16,1,19.5991
2022,6,17,1,19.7688
2022,6,20,1,19.669
2022,6,21,1,19.7335
2022,6,22,1,19.7381
2022,6,23,1,19.8026
2022,6,24,1,19.7644
2022,6,27,1,19.8065
2022,6,28,1,19.8733
2022,6,29,1,19.7686
2022,6,30,1,19.6291
2022,7,1,1,19.7043
2022,7,4,1,19.6076
2022,7,5,1,19.6555
2022,7,6,1,19.3655
2022,7,7,1,19.2278
2022,7,8,1,19.1862
2022,7,11,1,19.1872
2022,7,12,1,18.9555
2022,7,13,1,18.9517
2022,7,14,1,18.9901
2022,7,15,1,18.914
2022,7,18,1,19.0203
2022,7,19,1,19.1887
2022,7,20,1,19.3374
2022,7,21,1,19.2873
2022,7,22,1,19.3542
2022,7,25,1,19.362
2022,7,26,1,19.3771
2022,7,27,1,19.1809
2022,7,28,1,19.315
2022,7,29,1,19.2946
2022,8,1,1,19.3733
2022,8,2,1,19.4712
2022,8,3,1,19.3561
2022,8,4,1,19.3948
2022,8,5,1,19.6211
2022,8,8,1,19.4511
2022,8,9,1,19.5496
2022,8,10,1,19.57
2022,8,11,1,19.701
2022,8,12,1,19.7551
2022,8,15,1,19.6331
2022,8,16,1,19.4602
2022,8,17,1,19.4756
2022,8,18,1,19.4743
2022,8,19,1,19.3214
2022,8,22,1,19.2486
2022,8,23,1,19.0617
2022,8,24,1,19.1135
2022,8,25,1,19.1366
2022,8,26,1,19.147
2022,8,29,1,19.1733
2022,8,30,1,19.2023
2022,8,31,1,19.261
2022,9,1,1,19.3408
2022,9,2,1,19.1252
2022,9,5,1,19.114
2022,9,6,1,19.0965
2022,9,7,1,19.0702
2022,9,8,1,19.2719
2022,9,9,1,19.3202
2022,9,12,1,19.4746
2022,9,13,1,19.5933
2022,9,14,1,19.2958
2022,9,15,1,19.3293
2022,9,16,1,19.427
2022,9,19,1,19.4708
2022,9,20,1,19.4666
2022,9,21,1,19.3856
2022,9,22,1,19.1644
2022,9,23,1,19.1743
2022,9,26,1,18.8761
2022,9,27,1,18.7491
2022,9,28,1,18.6987
2022,9,29,1,19.0125
2022,9,30,1,19.1824
2022,10,3,1,19.1492
2022,10,4,1,19.2806
2022,10,5,1,19.6325
2022,10,6,1,19.4221
2022,10,7,1,19.2276
2022,10,10,1,19.1614
2022,10,11,1,19.079
2022,10,12,1,19.1102
2022,10,13,1,19.0984
2022,10,14,1,19.2177
2022,10,17,1,19.1213
2022,10,18,1,19.3612
2022,10,19,1,19.373
2022,10,20,1,19.2333
2022,10,21,1,19.1933
2022,10,24,1,19.438
2022,10,25,1,19.4123
2022,10,26,1,19.638
2022,10,27,1,19.8657
2022,10,28,1,23.0678
2022,10,31,1,23.7236
2022,11,1,1,23.8885
2022,11,2,1,23.8975
2022,11,3,1,23.6442
2022,11,4,1,23.6438
2022,11,7,1,24.033
2022,11,8,1,24.3723
2022,11,9,1,24.5252
2022,11,10,1,24.4255
2022,11,11,1,24.8998
2022,11,14,1,25.2891
2022,11,15,1,25.2544
2022,11,16,1,25.2963
2022,11,17,1,25.4522
2022,11,18,1,25.4024
2022,11,21,1,25.2482
2022,11,22,1,25.121
2022,11,23,1,25.2563
2022,11,24,1,25.5323
2022,11,25,1,25.5801
2022,11,28,1,25.4671
2022,11,29,1,25.4054
2022,11,30,1,25.3577
2022,12,1,1,25.5492
2022,12,2,1,25.851
2022,12,5,1,25.8811
2022,12,6,1,25.761
2022,12,7,1,25.755
2022,12,8,1,25.897
2022,12,9,1,25.9752
2022,12,12,1,25.8982
2022,12,13,1,25.9716
2022,12,14,1,26.2157
2022,12,15,1,26.403
2022,12,16,1,26.2303
2022,12,19,1,26.1809
2022,12,20,1,26.2339
2022,12,21,1,26.2438
2022,12,22,1,26.2364
2022,12,23,1,26.2226
2022,12,26,1,26.262
2022,12,27,1,26.3276
2022,12,28,1,26.2857
2022,12,29,1,26.2807
2022,12,30,1,26.3963
2023,1,2,1,26.4928
2023,1,3,1,26.3602
2023,1,4,1,26.1327
2023,1,5,1,28.0476
2023,1,6,1,28.6199
2023,1,9,1,28.9327
2023,1,10,1,29.601
2023,1,11,1,29.7119
2023,1,12,1,31.9483
2023,1,13,1,32.0559
2023,1,16,1,32.1215
2023,1,17,1,32.0872
2023,1,18,1,31.9168
2023,1,19,1,31.9924
2023,1,20,1,32.3257
2023,1,23,1,32.4605
2023,1,24,1,32.4747
2023,1,25,1,32.4908
2023,1,26,1,32.6309
2023,1,27,1,32.5562
2023,1,30,1,32.5582
2023,1,31,1,32.6422
2023,2,1,1,32.7876
2023,2,2,1,33.1898
2023,2,3,1,33.0325
2023,2,6,1,32.6721
2023,2,7,1,32.3955
2023,2,8,1,32.4998
2023,2,9,1,32.5293
2023,2,10,1,32.7509
2023,2,13,1,32.603
2023,2,14,1,32.7289
2023,2,15,1,32.8475
2023,2,16,1,32.6526
2023,2,17,1,32.6304
2023,2,20,1,32.7266
2023,2,21,1,32.6618
2023,2,22,1,32.5768
2023,2,23,1,32.4785
2023,2,24,1,32.4586
2023,2,27,1,32.2886
2023,2,28,1,32.4831
2023,3,1,1,32.3943
2023,3,2,1,32.6746
2023,3,3,1,32.61
2023,3,6,1,32.6481
2023,3,7,1,32.9279
2023,3,8,1,32.4186
2023,3,9,1,32.563
2023,3,10,1,32.6984
2023,3,13,1,32.9509
2023,3,14,1,33.1573
2023,3,15,1,33.165
2023,3,16,1,32.6845
2023,3,17,1,32.6757
2023,3,20,1,33.1072
2023,3,21,1,33.1325
2023,3,22,1,33.2716
2023,3,23,1,33.5451
2023,3,24,1,33.5157
2023,3,27,1,33.2685
2023,3,28,1,33.3643
2023,3,29,1,33.5111
2023,3,30,1,33.3995
2023,3,31,1,33.6996
2023,4,3,1,33.5172
2023,4,4,1,33.6717
2023,4,5,1,33.8432
2023,4,6,1,33.6965
2023,4,7,1,33.749
2023,4,10,1,33.6841
2023,4,11,1,33.5667
2023,4,12,1,33.6059
2023,4,13,1,33.9653
2023,4,14,1,34.1229
2023,4,17,1,33.9591
2023,4,18,1,33.7552
2023,4,19,1,33.9035
2023,4,20,1,33.854
2023,4,21,1,33.8973
2023,4,24,1,33.9622
2023,4,25,1,34.1321
2023,4,26,1,33.9035
2023,4,27,1,34.1749
2023,4,28,1,34.0796
2023,5,1,1,34.0997
2023,5,2,1,33.9066
2023,5,3,1,34.005
2023,5,4,1,34.2306
2023,5,5,1,34.0821
2023,5,8,1,34.092
2023,5,9,1,34.0085
2023,5,10,1,33.8695
2023,5,11,1,33.9313
2023,5,12,1,33.7258
2023,5,15,1,33.5451
2023,5,16,1,33.6007
2023,5,17,1,33.5636
2023,5,18,1,33.4956
2023,5,19,1,33.2824
2023,5,22,1,33.4153
2023,5,23,1,33.4091
2023,5,24,1,33.1778
2023,5,25,1,33.2175
2023,5,26,1,33.131
2023,5,29,1,33.1433
2023,5,30,1,33.0862
2023,5,31,1,33.1743
2023,6,1,1,33.0321
2023,6,2,1,33.2577
2023,6,5,1,33.1001
2023,6,6,1,32.9991
2023,6,7,1,33.0398
2023,6,8,1,33.1134
2023,6,9,1,33.3702
2023,6,12,1,33.2206
2023,6,13,1,33.233
2023,6,14,1,33.3473
2023,6,15,1,33.4647
2023,6,16,1,33.8185
2023,6,19,1,33.8108
2023,6,20,1,33.7521
2023,6,21,1,33.7366
2023,6,22,1,33.9483
2023,6,23,1,33.8736
2023,6,26,1,33.6702
2023,6,27,1,33.7119
2023,6,28,1,33.8695
2023,6,29,1,33.7212
2023,6,30,1,33.5698
2023,7,3,1,33.7135
2023,7,4,1,33.7181
2023,7,5,1,33.6146
2023,7,6,1,33.5358
2023,7,7,1,33.6424
2023,7,10,1,33.9004
2023,7,11,1,33.9916
2023,7,12,1,34.0438
2023,7,13,1,34.4226
2023,7,14,1,34.6899
2023,7,17,1,34.7162
2023,7,18,1,34.7192
2023,7,19,1,34.6914
2023,7,20,1,34.496
2023,7,21,1,34.2897
2023,7,24,1,34.3824
2023,7,25,1,34.1909
2023,7,26,1,34.1538
2023,7,27,1,34.2403
2023,7,28,1,33.922
2023,7,31,1,34.0611
2023,8,1,1,33.9746
2023,8,2,1,33.9375
2023,8,3,1,33.7969
2023,8,4,1,33.8778
2023,8,7,1,33.9139
2023,8,8,1,33.9977
2023,8,9,1,33.854
2023,8,10,1,33.9128
2023,8,11,1,33.9313
2023,8,14,1,33.8995
2023,8,15,1,33.6996
2023,8,16,1,33.7026
2023,8,17,1,33.6068
2023,8,18,1,33.5945
2023,8,21,1,33.6402
2023,8,22,1,33.6594
2023,8,23,1,33.5203
2023,8,24,1,33.5667
2023,8,25,1,33.4029
2023,8,28,1,33.2671
2023,8,29,1,33.4153
2023,8,30,1,33.672
2023,8,31,1,33.7613
2023,9,1,1,33.4956
2023,9,4,1,33.3563
2023,9,5,1,33.3596
2023,9,6,1,33.1578
2023,9,7,1,33.1433
2023,9,8,1,33.0522
2023,9,11,1,33.1591
2023,9,12,1,33.2475
2023,9,13,1,33.2299
2023,9,14,1,33.1526
2023,9,15,1,32.9277
2023,9,18,1,32.9967
2023,9,19,1,33.0228
2023,9,20,1,33.0074
2023,9,21,1,32.9394
2023,9,22,1,32.9394
2023,9,25,1,32.9613
2023,9,26,1,32.7589
2023,9,27,1,32.6846
2023,9,28,1,32.4527
2023,9,29,1,32.6489
2023,10,2,1,32.6551
2023,10,3,1,32.4017
2023,10,4,1,32.3785
2023,10,5,1,32.3677
2023,10,6,1,32.494
2023,10,9,1,32.6397
2023,10,10,1,32.652
2023,10,11,1,32.7695
2023,10,12,1,32.8485
2023,10,13,1,32.53
2023,10,16,1,32.4666
2023,10,17,1,32.6584
2023,10,18,1,32.6768
2023,10,19,1,32.5795
2023,10,20,1,32.6953
2023,10,23,1,32.7355
2023,10,24,1,32.9672
2023,10,25,1,32.7527
2023,10,26,1,32.6613
2023,10,27,1,32.6242
2023,10,30,1,32.6489
2023,10,31,1,32.8035
2023,11,1,1,32.7001
2023,11,2,1,32.6582
2023,11,3,1,32.8251
2023,11,6,1,33.1526
2023,11,7,1,33.1155
2023,11,8,1,32.9529
2023,11,9,1,33.0846
2023,11,10,1,32.9626
2023,11,13,1,33.0136
2023,11,14,1,33.0599
2023,11,15,1,33.6161
2023,11,16,1,33.5444
2023,11,17,1,33.5598
2023,11,20,1,33.7212
2023,11,21,1,33.8429
2023,11,22,1,33.715
2023,11,23,1,33.6439
2023,11,24,1,33.6965
2023,11,27,1,33.7953
2023,11,28,1,33.8479
2023,11,29,1,33.9928
2023,11,30,1,33.9552
2023,12,1,1,33.6439
2023,12,4,1,33.6408
2023,12,5,1,33.5103
2023,12,6,1,33.2517
2023,12,7,1,33.33
2023,12,8,1,33.3566
2023,12,11,1,33.2546
2023,12,12,1,33.2846
2023,12,13,1,33.3774
2023,12,14,1,33.6007
2023,12,15,1,33.999
2023,12,18,1,33.7284
2023,12,19,1,33.7552
2023,12,20,1,33.9572
2023,12,21,1,33.8077
2023,12,22,1,34.0209
2023,12,25,1,34.0425
2023,12,26,1,34.0759
2023,12,27,1,34.1229
2023,12,28,1,34.2096
2023,12,29,1,34.2061
2024,1,1,1,34.126
2024,1,2,1,34.1275
2024,1,3,1,33.8598
2024,1,4,1,33.7747
2024,1,5,1,33.7168
2024,1,8,1,33.7137
2024,1,9,1,33.8417
2024,1,10,1,33.7783
2024,1,11,1,33.9066
2024,1,12,1,33.9081
2024,1,15,1,33.8494
2024,1,16,1,33.8793
2024,1,17,1,33.6007
2024,1,18,1,33.6254
2024,1,19,1,33.6053
2024,1,22,1,33.6547
2024,1,23,1,33.6285
2024,1,24,1,33.5404
2024,1,25,1,33.6347
2024,1,26,1,33.5049
2024,1,29,1,33.5567
2024,1,30,1,33.474
2024,1,31,1,33.5544
2024,2,1,1,33.4153
2024,2,2,1,33.5945
2024,2,5,1,33.3226
2024,2,6,1,33.1959
2024,2,7,1,33.233
2024,2,8,1,33.2855
2024,2,9,1,33.3071
2024,2,12,1,33.3133
2024,2,13,1,33.2824
2024,2,14,1,33.0924
2024,2,15,1,33.1464
2024,2,16,1,33.2793
2024,2,19,1,33.2994
2024,2,20,1,33.3071
2024,2,21,1,33.4369
2024,2,22,1,33.4215
2024,2,23,1,33.4462
2024,2,26,1,33.5064
2024,2,27,1,33.5668
2024,2,28,1,33.508
2024,2,29,1,33.5266
2024,3,1,1,33.3828
2024,3,4,1,33.5467
2024,3,5,1,33.5451
2024,3,6,1,33.5543
2024,3,7,1,53.9946
2024,3,8,1,54.0284
2024,3,11,1,53.7652
2024,3,12,1,53.5871
2024,3,13,1,53.3238
2024,3,14,1,53.0406
2024,3,15,1,52.0208
2024,3,18,1,51.4585
2024,3,19,1,51.2227
2024,3,20,1,51.1151
2024,3,21,1,51.2148
2024,3,22,1,50.6619
2024,3,24,1,50.5648
2024,3,25,1,50.5648
