,Unnamed: 0,year,month,day,XAU_Price
799,992,2020,6,29,28734.7
800,991,2020,6,30,28642.12
801,990,2020,7,1,28767.23
802,989,2020,7,2,28548.61
803,988,2020,7,3,28625.36
804,987,2020,7,6,28600.76
805,986,2020,7,7,28659.16
806,985,2020,7,8,28776.86
807,984,2020,7,9,28979.96
808,983,2020,7,10,28837.9
809,982,2020,7,13,28075.78
810,981,2020,7,14,28789.54
811,980,2020,7,15,28859.72
812,979,2020,7,16,28911.23
813,978,2020,7,17,28676.99
814,977,2020,7,20,28930.69
815,976,2020,7,21,29030.38
816,975,2020,7,22,29429.84
817,974,2020,7,23,29934.14
818,973,2020,7,24,30180.91
819,972,2020,7,27,30361.98
820,971,2020,7,28,31056.2
821,970,2020,7,29,31304.28
822,969,2020,7,30,31469.47
823,968,2020,7,31,31243.81
824,967,2020,8,3,31636.29
825,966,2020,8,4,31573.47
826,965,2020,8,5,32289.19
827,964,2020,8,6,32597.27
828,963,2020,8,7,32947.65
829,962,2020,8,10,32562.39
830,961,2020,8,11,32410.96
831,960,2020,8,12,30552.1
832,959,2020,8,13,30613.99
833,958,2020,8,14,31123.36
834,957,2020,8,17,30992.04
835,956,2020,8,18,31616.16
836,955,2020,8,19,31915.03
837,954,2020,8,20,30730.02
838,953,2020,8,21,31015.66
839,952,2020,8,24,30838.87
840,951,2020,8,25,30648.26
841,950,2020,8,26,30658.16
842,949,2020,8,27,31005.96
843,948,2020,8,28,30623.96
844,947,2020,8,31,31131.88
845,946,2020,9,1,31229.76
846,945,2020,9,2,31271.14
847,944,2020,9,3,30813.38
848,943,2020,9,4,30522.72
849,942,2020,9,7,30465.39
850,941,2020,9,8,30494.86
851,940,2020,9,9,30520.02
852,939,2020,9,10,30717.61
853,938,2020,9,11,30675.52
854,937,2020,9,14,30522.96
855,936,2020,9,15,30853.04
856,935,2020,9,16,30820.15
857,934,2020,9,17,30881.58
858,933,2020,9,18,30642.42
859,932,2020,9,21,30685.87
860,931,2020,9,22,30087.66
861,930,2020,9,23,29972.29
862,929,2020,9,24,29350.89
863,928,2020,9,25,29463.38
864,927,2020,9,28,29349.45
865,926,2020,9,29,29652.49
866,925,2020,9,30,29908.68
867,924,2020,10,1,29729.68
868,923,2020,10,2,30019.55
869,922,2020,10,5,29865.27
870,921,2020,10,6,30099.34
871,920,2020,10,7,29527.49
872,919,2020,10,8,29644.12
873,918,2020,10,9,29749.97
874,917,2020,10,12,30197.87
875,916,2020,10,13,30185.51
876,915,2020,10,14,29672.64
877,914,2020,10,15,29844.15
878,913,2020,10,16,29965.15
879,912,2020,10,19,29819.66
880,911,2020,10,20,29895.63
881,910,2020,10,21,29933.91
882,909,2020,10,22,30216.24
883,908,2020,10,23,29913.12
884,907,2020,10,26,29885.88
885,906,2020,10,27,29862.9
886,905,2020,10,28,29971.31
887,904,2020,10,29,29477.38
888,903,2020,10,30,29325.63
889,902,2020,11,2,29484.61
890,901,2020,11,3,29826.88
891,900,2020,11,4,30001.25
892,899,2020,11,5,29951.5
893,898,2020,11,6,30573.04
894,897,2020,11,9,30566.7
895,896,2020,11,10,29185.63
896,895,2020,11,11,29377.73
897,894,2020,11,12,29193.77
898,893,2020,11,13,29358.68
899,892,2020,11,16,29483.34
900,891,2020,11,17,29539.36
901,890,2020,11,18,29383.21
902,889,2020,11,19,29245.59
903,888,2020,11,20,29113.44
904,887,2020,11,23,29148.56
905,886,2020,11,24,28747.2
906,885,2020,11,25,28290.62
907,884,2020,11,26,28309.62
908,883,2020,11,27,28325.57
909,882,2020,11,30,27998.69
910,881,2020,12,1,27821.34
911,880,2020,12,2,28425.82
912,879,2020,12,3,28666.67
913,878,2020,12,4,28849.19
914,877,2020,12,7,28856.53
915,876,2020,12,8,29203.0
916,875,2020,12,9,29327.86
917,874,2020,12,10,28874.57
918,873,2020,12,11,28855.13
919,872,2020,12,14,29588.82
920,871,2020,12,15,28759.28
921,870,2020,12,16,29118.6
922,869,2020,12,17,29264.38
923,868,2020,12,18,29621.47
924,867,2020,12,21,29415.58
925,866,2020,12,22,29394.58
926,865,2020,12,23,29152.26
927,864,2020,12,24,29406.52
928,863,2020,12,28,29535.86
929,862,2020,12,29,29450.6
930,861,2020,12,30,29555.63
931,860,2020,12,31,29801.54
932,859,2021,1,1,29873.53
933,858,2021,1,4,29913.01
934,857,2021,1,5,30581.2
935,856,2021,1,6,30616.55
936,855,2021,1,7,30126.45
937,854,2021,1,8,30046.01
938,853,2021,1,11,28905.27
939,852,2021,1,12,28840.34
940,851,2021,1,13,29057.27
941,850,2021,1,14,28895.19
942,849,2021,1,15,28909.89
943,848,2021,1,18,28732.65
944,847,2021,1,19,28858.13
945,846,2021,1,20,28911.22
946,845,2021,1,21,29471.29
947,844,2021,1,22,29412.84
948,843,2021,1,25,29169.64
949,842,2021,1,26,29156.15
950,841,2021,1,27,29113.04
951,840,2021,1,28,28964.95
952,839,2021,1,29,28953.02
953,838,2021,2,1,29354.62
954,837,2021,2,2,29269.23
955,836,2021,2,3,28919.31
956,835,2021,2,4,28832.15
957,834,2021,2,5,28150.15
958,833,2021,2,8,28439.88
959,832,2021,2,9,28667.01
960,831,2021,2,10,28789.96
961,830,2021,2,11,28867.61
962,829,2021,2,12,28535.02
963,828,2021,2,15,28400.1
964,827,2021,2,16,28418.2
965,826,2021,2,17,28031.6
966,825,2021,2,18,27764.15
967,824,2021,2,19,27808.12
968,823,2021,2,22,27936.71
969,822,2021,2,23,28377.29
970,821,2021,2,24,28311.77
971,820,2021,2,25,28302.36
972,819,2021,2,26,27787.39
973,818,2021,3,1,27277.14
974,817,2021,3,2,27132.3
975,816,2021,3,3,27251.79
976,815,2021,3,4,26808.64
977,814,2021,3,5,26648.3
978,813,2021,3,8,26733.93
979,812,2021,3,9,26482.96
980,811,2021,3,10,26990.27
981,810,2021,3,11,27161.71
982,809,2021,3,12,27044.76
983,808,2021,3,15,27058.67
984,807,2021,3,16,27205.73
985,806,2021,3,17,27168.44
986,805,2021,3,18,27414.68
987,804,2021,3,19,27228.5
988,803,2021,3,22,27467.13
989,802,2021,3,23,27352.52
990,801,2021,3,24,27226.37
991,800,2021,3,25,27332.03
992,799,2021,3,26,27122.72
993,798,2021,3,29,27209.86
994,797,2021,3,30,26881.43
995,796,2021,3,31,26490.34
996,795,2021,4,1,26837.35
997,794,2021,4,2,27177.51
998,793,2021,4,5,27158.61
999,792,2021,4,6,27149.96
1000,791,2021,4,7,27392.96
1001,790,2021,4,8,27281.06
1002,789,2021,4,9,27595.39
1003,788,2021,4,12,27392.85
1004,787,2021,4,13,27188.71
1005,786,2021,4,14,27384.48
1006,785,2021,4,15,27210.12
1007,784,2021,4,16,27653.2
1008,783,2021,4,19,27883.91
1009,782,2021,4,20,27802.15
1010,781,2021,4,21,27937.24
1011,780,2021,4,22,28123.8
1012,779,2021,4,23,28012.67
1013,778,2021,4,26,27919.71
1014,777,2021,4,27,27949.57
1015,776,2021,4,28,27846.6
1016,775,2021,4,29,27900.81
1017,774,2021,4,30,27750.57
1018,773,2021,5,3,27694.66
1019,772,2021,5,4,28078.14
1020,771,2021,5,5,27875.1
1021,770,2021,5,6,28000.05
1022,769,2021,5,7,28445.36
1023,768,2021,5,10,28720.11
1024,767,2021,5,11,28769.29
1025,766,2021,5,12,28810.93
1026,765,2021,5,13,28464.31
1027,764,2021,5,14,28609.29
1028,763,2021,5,17,28966.81
1029,762,2021,5,18,29291.13
1030,761,2021,5,19,29312.87
1031,760,2021,5,20,29315.38
1032,759,2021,5,21,29437.73
1033,758,2021,5,24,29458.72
1034,757,2021,5,25,29463.5
1035,756,2021,5,26,29759.64
1036,755,2021,5,27,29740.99
1037,754,2021,5,28,29741.79
1038,753,2021,5,31,29849.97
1039,752,2021,6,1,29938.62
1040,751,2021,6,2,29797.13
1041,750,2021,6,3,29941.5
1042,749,2021,6,4,29348.56
1043,748,2021,6,7,29630.46
1044,747,2021,6,8,29803.92
1045,746,2021,6,9,29624.21
1046,745,2021,6,10,29617.9
1047,744,2021,6,11,29747.76
1048,743,2021,6,14,29365.46
1049,742,2021,6,15,29225.36
1050,741,2021,6,16,29127.35
1051,740,2021,6,17,28370.96
1052,739,2021,6,18,27778.68
1053,738,2021,6,21,27613.59
1054,737,2021,6,22,27925.65
1055,736,2021,6,23,27889.18
1056,735,2021,6,24,27859.68
1057,734,2021,6,25,27822.04
1058,733,2021,6,28,27956.65
1059,732,2021,6,29,27867.55
1060,731,2021,6,30,27597.47
1061,730,2021,7,1,27783.46
1062,729,2021,7,2,27884.55
1063,728,2021,7,5,28017.68
1064,727,2021,7,6,28096.7
1065,726,2021,7,7,28195.27
1066,725,2021,7,8,28264.35
1067,724,2021,7,9,28287.47
1068,723,2021,7,12,28366.68
1069,722,2021,7,13,28322.5
1070,721,2021,7,14,28363.03
1071,720,2021,7,15,28690.78
1072,719,2021,7,16,28732.18
1073,718,2021,7,19,28406.62
1074,717,2021,7,20,28416.76
1075,716,2021,7,21,28366.57
1076,715,2021,7,22,28274.91
1077,714,2021,7,23,28315.64
1078,713,2021,7,26,28333.07
1079,712,2021,7,27,28202.74
1080,711,2021,7,28,28221.55
1081,710,2021,7,29,28372.83
1082,709,2021,7,30,28712.29
1083,708,2021,8,2,28448.95
1084,707,2021,8,3,28472.6
1085,706,2021,8,4,28422.46
1086,705,2021,8,5,28457.03
1087,704,2021,8,6,28338.07
1088,703,2021,8,9,27684.57
1089,702,2021,8,10,27156.15
1090,701,2021,8,11,27146.82
1091,700,2021,8,12,27501.59
1092,699,2021,8,13,27518.14
1093,698,2021,8,16,27941.91
1094,697,2021,8,17,28019.94
1095,696,2021,8,18,28057.79
1096,695,2021,8,19,28064.81
1097,694,2021,8,20,27947.91
1098,693,2021,8,23,28007.98
1099,692,2021,8,24,28342.38
1100,691,2021,8,25,28303.13
1101,690,2021,8,26,28113.17
1102,689,2021,8,27,28126.45
1103,688,2021,8,30,28578.63
1104,687,2021,8,31,28421.88
1105,686,2021,9,1,28481.34
1106,685,2021,9,2,28489.69
1107,684,2021,9,3,28418.81
1108,683,2021,9,6,28764.82
1109,682,2021,9,7,28643.59
1110,681,2021,9,8,28196.43
1111,680,2021,9,9,28134.43
1112,679,2021,9,10,28192.34
1113,678,2021,9,13,28084.39
1114,677,2021,9,14,28197.7
1115,676,2021,9,15,28352.11
1116,675,2021,9,16,28187.97
1117,674,2021,9,17,27558.5
1118,673,2021,9,20,27559.99
1119,672,2021,9,21,27745.91
1120,671,2021,9,22,27858.82
1121,670,2021,9,23,27777.6
1122,669,2021,9,24,27360.05
1123,668,2021,9,27,27512.09
1124,667,2021,9,28,27494.29
1125,666,2021,9,29,27241.24
1126,665,2021,9,30,27135.3
1127,664,2021,10,1,27625.64
1128,663,2021,10,4,27752.03
1129,662,2021,10,5,27798.03
1130,661,2021,10,6,27649.9
1131,660,2021,10,7,27677.49
1132,659,2021,10,8,27559.02
1133,658,2021,10,11,27590.34
1134,657,2021,10,12,27572.84
1135,656,2021,10,13,27667.98
1136,655,2021,10,14,28177.41
1137,654,2021,10,15,28229.13
1138,653,2021,10,18,27751.25
1139,652,2021,10,19,27776.31
1140,651,2021,10,20,27814.14
1141,650,2021,10,21,27980.5
1142,649,2021,10,22,27990.7
1143,648,2021,10,25,28168.09
1144,647,2021,10,26,28436.63
1145,646,2021,10,27,28176.96
1146,645,2021,10,28,28229.04
1147,644,2021,10,29,28259.01
1148,643,2021,11,1,27999.2
1149,642,2021,11,2,28206.98
1150,641,2021,11,3,28068.57
1151,640,2021,11,4,27835.47
1152,639,2021,11,5,28126.02
1153,638,2021,11,8,28567.79
1154,637,2021,11,9,28692.24
1155,636,2021,11,10,28778.3
1156,635,2021,11,11,29051.35
1157,634,2021,11,12,29273.73
1158,633,2021,11,15,29334.57
1159,632,2021,11,16,29330.03
1160,631,2021,11,17,29072.56
1161,630,2021,11,18,29355.47
1162,629,2021,11,19,29186.26
1163,628,2021,11,22,28973.51
1164,627,2021,11,23,28370.62
1165,626,2021,11,24,28124.61
1166,625,2021,11,25,28118.93
1167,624,2021,11,26,28118.53
1168,623,2021,11,29,28121.65
1169,622,2021,11,30,28054.68
1170,621,2021,12,1,27953.88
1171,620,2021,12,2,27993.36
1172,619,2021,12,3,27780.89
1173,618,2021,12,6,28038.98
1174,617,2021,12,7,27954.91
1175,616,2021,12,8,28030.2
1176,615,2021,12,9,28028.87
1177,614,2021,12,10,27887.71
1178,613,2021,12,13,27996.71
1179,612,2021,12,14,28069.01
1180,611,2021,12,15,27860.56
1181,610,2021,12,16,27970.67
1182,609,2021,12,17,28322.64
1183,608,2021,12,20,28231.63
1184,607,2021,12,21,28131.05
1185,606,2021,12,22,28113.06
1186,605,2021,12,23,28397.29
1187,604,2021,12,24,28411.48
1188,603,2021,12,27,28406.78
1189,602,2021,12,28,28487.49
1190,601,2021,12,29,28411.78
1191,600,2021,12,30,28347.06
1192,599,2021,12,31,28512.83
1193,598,2022,1,3,28751.44
1194,597,2022,1,4,28367.37
1195,596,2022,1,5,28543.75
1196,595,2022,1,6,28448.41
1197,594,2022,1,7,28146.82
1198,593,2022,1,10,28196.85
1199,592,2022,1,11,28338.31
1200,591,2022,1,12,28616.97
1201,590,2022,1,13,28709.38
1202,589,2022,1,14,28599.69
1203,588,2022,1,17,28510.52
1204,587,2022,1,18,28597.71
1205,586,2022,1,19,28549.45
1206,585,2022,1,20,28913.11
1207,584,2022,1,21,28952.32
1208,583,2022,1,24,28819.95
1209,582,2022,1,25,28954.8
1210,581,2022,1,26,29089.03
1211,580,2022,1,27,28634.77
1212,579,2022,1,28,28291.13
1213,578,2022,1,31,28139.7
1214,577,2022,2,1,28244.49
1215,576,2022,2,2,28296.03
1216,575,2022,2,3,28382.81
1217,574,2022,2,4,28398.46
1218,573,2022,2,7,28387.84
1219,572,2022,2,8,28600.8
1220,571,2022,2,9,28711.43
1221,570,2022,2,10,28844.55
1222,569,2022,2,11,28699.1
1223,568,2022,2,14,29244.91
1224,567,2022,2,15,29419.69
1225,566,2022,2,16,29140.88
1226,565,2022,2,17,29372.07
1227,564,2022,2,18,29867.32
1228,563,2022,2,21,29855.22
1229,562,2022,2,22,29958.38
1230,561,2022,2,23,29830.95
1231,560,2022,2,24,30003.91
1232,559,2022,2,25,29976.36
1233,558,2022,2,28,30174.43
1234,557,2022,3,1,29986.4
1235,556,2022,3,2,30559.9
1236,555,2022,3,3,30317.85
1237,554,2022,3,4,30462.42
1238,553,2022,3,7,31089.84
1239,552,2022,3,8,31447.51
1240,551,2022,3,9,32267.24
1241,550,2022,3,10,31361.41
1242,549,2022,3,11,31387.91
1243,548,2022,3,14,31271.46
1244,547,2022,3,15,30702.98
1245,546,2022,3,16,30131.73
1246,545,2022,3,17,30282.63
1247,544,2022,3,18,30541.68
1248,543,2022,3,21,30275.27
1249,542,2022,3,22,35274.76
1250,541,2022,3,23,35625.84
1251,540,2022,3,24,35714.61
1252,539,2022,3,25,35887.88
1253,538,2022,3,28,35815.75
1254,537,2022,3,29,35206.46
1255,536,2022,3,30,35165.78
1256,535,2022,3,31,35310.86
1257,534,2022,4,1,35410.93
1258,533,2022,4,4,35130.28
1259,532,2022,4,5,35251.47
1260,531,2022,4,6,35088.23
1261,530,2022,4,7,35254.84
1262,529,2022,4,8,35425.13
1263,528,2022,4,11,35730.17
1264,527,2022,4,12,36027.16
1265,526,2022,4,13,36385.55
1266,525,2022,4,14,36414.35
1267,524,2022,4,15,36308.64
1268,523,2022,4,18,36320.09
1269,522,2022,4,19,36475.07
1270,521,2022,4,20,36020.67
1271,520,2022,4,21,36200.2
1272,519,2022,4,22,36257.3
1273,518,2022,4,25,35879.76
1274,517,2022,4,26,35226.83
1275,516,2022,4,27,35277.85
1276,515,2022,4,28,34890.27
1277,514,2022,4,29,35026.91
1278,513,2022,5,2,35039.88
1279,512,2022,5,3,34430.05
1280,511,2022,5,4,34524.14
1281,510,2022,5,5,34768.02
1282,509,2022,5,6,34686.82
1283,508,2022,5,9,34878.48
1284,507,2022,5,10,34262.89
1285,506,2022,5,11,33973.58
1286,505,2022,5,12,34058.14
1287,504,2022,5,13,33367.14
1288,503,2022,5,16,33160.34
1289,502,2022,5,17,33343.25
1290,501,2022,5,18,33179.52
1291,500,2022,5,19,33172.38
1292,499,2022,5,20,33672.59
1293,498,2022,5,23,33745.34
1294,497,2022,5,24,34116.17
1295,496,2022,5,25,34593.45
1296,495,2022,5,26,34484.85
1297,494,2022,5,27,34427.55
1298,493,2022,5,30,34441.61
1299,492,2022,5,31,34538.23
1300,491,2022,6,1,34177.61
1301,490,2022,6,2,34401.25
1302,489,2022,6,3,34811.95
1303,488,2022,6,6,34482.23
1304,487,2022,6,7,34347.71
1305,486,2022,6,8,34611.64
1306,485,2022,6,9,34635.66
1307,484,2022,6,10,34574.32
1308,483,2022,6,13,35039.86
1309,482,2022,6,14,34054.78
1310,481,2022,6,15,33888.39
1311,480,2022,6,16,34411.18
1312,479,2022,6,17,34801.91
1313,478,2022,6,20,34567.32
1314,477,2022,6,21,34515.48
1315,476,2022,6,22,34368.86
1316,475,2022,6,23,34440.53
1317,474,2022,6,24,34222.99
1318,473,2022,6,27,34492.8
1319,472,2022,6,28,34221.3
1320,471,2022,6,29,34202.13
1321,470,2022,6,30,34174.95
1322,469,2022,7,1,33970.98
1323,468,2022,7,4,34088.73
1324,467,2022,7,5,34121.8
1325,466,2022,7,6,33285.12
1326,465,2022,7,7,32843.98
1327,464,2022,7,8,32862.09
1328,463,2022,7,11,32870.34
1329,462,2022,7,12,32738.4
1330,461,2022,7,13,32579.82
1331,460,2022,7,14,32757.67
1332,459,2022,7,15,32283.59
1333,458,2022,7,18,32211.87
1334,457,2022,7,19,32335.28
1335,456,2022,7,20,32368.29
1336,455,2022,7,21,32152.38
1337,454,2022,7,22,32516.45
1338,453,2022,7,25,32765.63
1339,452,2022,7,26,32608.27
1340,451,2022,7,27,32563.71
1341,450,2022,7,28,32850.02
1342,449,2022,7,29,33221.36
1343,448,2022,8,1,33465.26
1344,447,2022,8,2,33628.62
1345,446,2022,8,3,33521.36
1346,445,2022,8,4,33685.68
1347,444,2022,8,5,34303.02
1348,443,2022,8,8,33893.03
1349,442,2022,8,9,34302.83
1350,441,2022,8,10,34379.09
1351,440,2022,8,11,34294.27
1352,439,2022,8,12,34270.76
1353,438,2022,8,15,34473.14
1354,437,2022,8,16,34079.25
1355,436,2022,8,17,34003.48
1356,435,2022,8,18,33740.2
1357,434,2022,8,19,33673.75
1358,433,2022,8,22,33490.86
1359,432,2022,8,23,33270.0
1360,431,2022,8,24,33509.45
1361,430,2022,8,25,33627.56
1362,429,2022,8,26,33757.91
1363,428,2022,8,29,33343.64
1364,427,2022,8,30,33369.63
1365,426,2022,8,31,33161.71
1366,425,2022,9,1,32909.73
1367,424,2022,9,2,32647.44
1368,423,2022,9,5,32906.66
1369,422,2022,9,6,32906.1
1370,421,2022,9,7,32768.54
1371,420,2022,9,8,33110.36
1372,419,2022,9,9,32990.61
1373,418,2022,9,12,33173.34
1374,417,2022,9,13,33386.18
1375,416,2022,9,14,32933.16
1376,415,2022,9,15,32883.76
1377,414,2022,9,16,32342.68
1378,413,2022,9,19,32583.22
1379,412,2022,9,20,32542.38
1380,411,2022,9,21,32361.16
1381,410,2022,9,22,32606.09
1382,409,2022,9,23,32571.36
1383,408,2022,9,26,32068.77
1384,407,2022,9,27,31655.01
1385,406,2022,9,28,31752.63
1386,405,2022,9,29,32417.79
1387,404,2022,9,30,32450.79
1388,403,2022,10,3,32461.74
1389,402,2022,10,4,33347.64
1390,401,2022,10,5,33935.5
1391,400,2022,10,6,33744.53
1392,399,2022,10,7,33598.0
1393,398,2022,10,10,33392.93
1394,397,2022,10,11,32810.77
1395,396,2022,10,12,32796.94
1396,395,2022,10,13,32936.57
1397,394,2022,10,14,32760.77
1398,393,2022,10,17,32283.68
1399,392,2022,10,18,32479.0
1400,391,2022,10,19,32483.43
1401,390,2022,10,20,32051.16
1402,389,2022,10,21,31935.68
1403,388,2022,10,24,32666.46
1404,387,2022,10,25,32423.01
1405,386,2022,10,26,32565.59
1406,385,2022,10,27,32786.2
1407,384,2022,10,28,38502.3
1408,383,2022,10,31,39202.18
1409,382,2022,11,1,39486.12
1410,381,2022,11,2,39878.59
1411,380,2022,11,3,39378.45
1412,379,2022,11,4,39516.98
1413,378,2022,11,7,40771.42
1414,377,2022,11,8,40750.73
1415,376,2022,11,9,41693.39
1416,375,2022,11,10,41640.02
1417,374,2022,11,11,42819.02
1418,373,2022,11,14,43213.68
1419,372,2022,11,15,43309.96
1420,371,2022,11,16,43504.36
1421,370,2022,11,17,43431.77
1422,369,2022,11,18,43156.7
1423,368,2022,11,21,42842.7
1424,367,2022,11,22,42624.46
1425,366,2022,11,23,42670.63
1426,365,2022,11,24,42962.56
1427,364,2022,11,25,43165.5
1428,363,2022,11,28,43050.18
1429,362,2022,11,29,42789.92
1430,361,2022,11,30,42955.78
1431,360,2022,12,1,43433.62
1432,359,2022,12,2,44294.02
1433,358,2022,12,5,44246.59
1434,357,2022,12,6,43412.7
1435,356,2022,12,7,43527.29
1436,355,2022,12,8,44018.11
1437,354,2022,12,9,44010.57
1438,353,2022,12,12,44184.43
1439,352,2022,12,13,43916.86
1440,351,2022,12,14,44646.09
1441,350,2022,12,15,44663.71
1442,349,2022,12,16,43919.07
1443,348,2022,12,19,44325.96
1444,347,2022,12,20,44221.13
1445,346,2022,12,21,44891.16
1446,345,2022,12,22,44875.05
1447,344,2022,12,23,44334.16
1448,343,2022,12,26,44514.28
1449,342,2022,12,27,44467.14
1450,341,2022,12,28,44797.62
1451,340,2022,12,29,44726.98
1452,339,2022,12,30,44927.99
1453,338,2023,1,2,45149.53
1454,337,2023,1,3,45142.12
1455,336,2023,1,4,45601.38
1456,335,2023,1,5,49075.89
1457,334,2023,1,6,49841.02
1458,333,2023,1,9,50740.39
1459,332,2023,1,10,51652.73
1460,331,2023,1,11,51933.16
1461,330,2023,1,12,55706.13
1462,329,2023,1,13,55985.31
1463,328,2023,1,16,56937.02
1464,327,2023,1,17,56887.7
1465,326,2023,1,18,56457.77
1466,325,2023,1,19,56472.3
1467,324,2023,1,20,57656.61
1468,323,2023,1,23,57574.17
1469,322,2023,1,24,57623.13
1470,321,2023,1,25,57794.7
1471,320,2023,1,26,58206.41
1472,319,2023,1,27,57667.18
1473,318,2023,1,30,57736.05
1474,317,2023,1,31,57858.13
1475,316,2023,2,1,58199.99
1476,315,2023,2,2,58892.02
1477,314,2023,2,3,57912.48
1478,313,2023,2,6,56477.21
1479,312,2023,2,7,56429.73
1480,311,2023,2,8,56762.68
1481,310,2023,2,9,56958.93
1482,309,2023,2,10,56780.21
1483,308,2023,2,13,56959.68
1484,307,2023,2,14,56576.1
1485,306,2023,2,15,56733.02
1486,305,2023,2,16,56078.05
1487,304,2023,2,17,56136.82
1488,303,2023,2,20,56424.45
1489,302,2023,2,21,56292.03
1490,301,2023,2,22,56156.79
1491,300,2023,2,23,55965.91
1492,299,2023,2,24,55846.05
1493,298,2023,2,27,55501.73
1494,297,2023,2,28,55622.61
1495,296,2023,3,1,55992.48
1496,295,2023,3,2,56273.64
1497,294,2023,3,3,56475.32
1498,293,2023,3,6,57042.89
1499,292,2023,3,7,56932.74
1500,291,2023,3,8,55729.12
1501,290,2023,3,9,56013.45
1502,289,2023,3,10,56623.29
1503,288,2023,3,13,57845.77
1504,287,2023,3,14,59125.66
1505,286,2023,3,15,58790.34
1506,285,2023,3,16,59277.93
1507,284,2023,3,17,59140.02
1508,283,2023,3,20,61515.96
1509,282,2023,3,21,61145.14
1510,281,2023,3,22,59948.16
1511,280,2023,3,23,60896.04
1512,279,2023,3,24,61704.45
1513,278,2023,3,27,61109.71
1514,277,2023,3,28,60521.27
1515,276,2023,3,29,60954.25
1516,275,2023,3,30,60475.64
1517,274,2023,3,31,61197.3
1518,273,2023,4,3,60899.14
1519,272,2023,4,4,61350.18
1520,271,2023,4,5,62433.67
1521,270,2023,4,6,62483.98
1522,269,2023,4,7,62045.33
1523,268,2023,4,10,62056.37
1524,267,2023,4,11,61508.57
1525,266,2023,4,12,61686.54
1526,265,2023,4,13,62280.2
1527,264,2023,4,14,63034.1
1528,263,2023,4,17,61857.2
1529,262,2023,4,18,61629.91
1530,261,2023,4,19,61997.95
1531,260,2023,4,20,61615.98
1532,259,2023,4,21,61918.8
1533,258,2023,4,24,61223.48
1534,257,2023,4,25,61482.04
1535,256,2023,4,26,61694.16
1536,255,2023,4,27,61535.07
1537,254,2023,4,28,61390.73
1538,253,2023,5,1,61532.62
1539,252,2023,5,2,61280.55
1540,251,2023,5,3,62317.14
1541,250,2023,5,4,63084.2
1542,249,2023,5,5,63469.53
1543,248,2023,5,8,62292.89
1544,247,2023,5,9,62508.09
1545,246,2023,5,10,62866.95
1546,245,2023,5,11,62725.63
1547,244,2023,5,12,62307.73
1548,243,2023,5,15,62162.16
1549,242,2023,5,16,62307.25
1550,241,2023,5,17,61462.94
1551,240,2023,5,18,61239.09
1552,239,2023,5,19,60469.3
1553,238,2023,5,22,61113.89
1554,237,2023,5,23,60933.7
1555,236,2023,5,24,60822.02
1556,235,2023,5,25,60475.95
1557,234,2023,5,26,59951.34
1558,233,2023,5,29,60072.58
1559,232,2023,5,30,60075.66
1560,231,2023,5,31,60553.86
1561,230,2023,6,1,60632.82
1562,229,2023,6,2,61109.99
1563,228,2023,6,5,60180.71
1564,227,2023,6,6,60440.73
1565,226,2023,6,7,60672.57
1566,225,2023,6,8,60042.36
1567,224,2023,6,9,60912.59
1568,223,2023,6,12,60571.74
1569,222,2023,6,13,60498.7
1570,221,2023,6,14,60061.25
1571,220,2023,6,15,60028.52
1572,219,2023,6,16,60501.02
1573,218,2023,6,19,60502.09
1574,217,2023,6,20,60282.69
1575,216,2023,6,21,59848.04
1576,215,2023,6,22,59716.13
1577,214,2023,6,23,59182.02
1578,213,2023,6,26,59460.74
1579,212,2023,6,27,59431.54
1580,211,2023,6,28,59132.6
1581,210,2023,6,29,58935.95
1582,209,2023,6,30,58975.5
1583,208,2023,7,3,59309.34
1584,207,2023,7,4,59380.13
1585,206,2023,7,5,59510.32
1586,205,2023,7,6,59178.0
1587,204,2023,7,7,59051.48
1588,203,2023,7,10,59488.55
1589,202,2023,7,11,59517.55
1590,201,2023,7,12,59748.45
1591,200,2023,7,13,60542.38
1592,199,2023,7,14,60576.68
1593,198,2023,7,17,60406.29
1594,197,2023,7,18,60408.13
1595,196,2023,7,19,61141.08
1596,195,2023,7,20,60880.77
1597,194,2023,7,21,60666.55
1598,193,2023,7,24,60628.77
1599,192,2023,7,25,60400.34
1600,191,2023,7,26,60725.36
1601,190,2023,7,27,60944.25
1602,189,2023,7,28,60131.57
1603,188,2023,7,31,60548.44
1604,187,2023,8,1,60720.75
1605,186,2023,8,2,60084.34
1606,185,2023,8,3,59769.58
1607,184,2023,8,4,59859.21
1608,183,2023,8,7,59840.56
1609,182,2023,8,8,59840.84
1610,181,2023,8,9,59444.64
1611,180,2023,8,10,59155.81
1612,179,2023,8,11,59089.16
1613,178,2023,8,14,59227.99
1614,177,2023,8,15,58932.0
1615,176,2023,8,16,58771.44
1616,175,2023,8,17,58456.27
1617,174,2023,8,18,58358.02
1618,173,2023,8,21,58429.71
1619,172,2023,8,22,58560.73
1620,171,2023,8,23,58629.2
1621,170,2023,8,24,59174.64
1622,169,2023,8,25,59229.57
1623,168,2023,8,28,59015.78
1624,167,2023,8,29,59334.93
1625,166,2023,8,30,59965.73
1626,165,2023,8,31,60019.32
1627,164,2023,9,1,59936.18
1628,163,2023,9,4,60058.23
1629,162,2023,9,5,59902.61
1630,161,2023,9,6,59565.45
1631,160,2023,9,7,59224.61
1632,159,2023,9,8,59357.27
