Release Date,Time,Actual,Forecast,Previous
06/15/2018,"22,845.19","23,242.31","23,273.81","22,774.17"
06/14/2018,"23,244.65","23,264.19","23,416.90","23,192.29"
06/13/2018,"23,237.21","23,112.96","23,269.69","23,033.40"
06/12/2018,"23,146.04","23,180.44","23,282.15","23,069.35"
06/11/2018,"23,181.60","23,216.31","23,276.10","22,922.10"
06/08/2018,"23,182.71","23,159.90","23,227.62","23,101.63"
06/07/2018,"23,147.01","23,173.11","23,292.12","23,125.36"
06/06/2018,"23,170.93","23,179.25","23,275.29","23,088.30"
06/05/2018,"23,213.74","23,132.88","23,292.82","23,035.73"
06/04/2018,"23,127.98","23,166.48","23,276.77","23,044.18"
06/01/2018,"23,147.31","23,257.04","23,295.62","23,082.69"
05/31/2018,"23,223.24","23,300.74","23,415.94","23,223.24"
05/30/2018,"23,322.54","23,278.58","23,380.08","23,141.94"
05/29/2018,"23,275.53","23,259.51","23,473.89","23,148.18"
05/28/2018,"23,249.08","23,273.50","23,398.25","23,117.36"
05/25/2018,"23,324.88","23,375.44","23,443.35","23,296.99"
05/24/2018,"23,383.38","23,177.09","23,420.73","23,095.49"
05/23/2018,"23,171.10","23,143.82","23,367.57","22,989.16"
05/22/2018,"23,140.47","23,154.90","23,304.97","22,875.44"
05/21/2018,"23,151.83","23,132.94","23,167.01","22,861.73"
05/18/2018,"23,019.47","22,999.06","23,068.49","22,918.42"
05/17/2018,"22,992.76","23,085.38","23,199.47","22,945.87"
05/16/2018,"23,083.56","23,019.42","23,258.85","22,952.49"
05/15/2018,"23,012.58","23,409.96","23,486.15","22,976.47"
05/14/2018,"23,407.60","23,483.29","23,666.37","23,269.75"
05/11/2018,"23,332.43","23,391.74","23,478.57","23,327.67"
05/10/2018,"23,388.72","23,343.15","23,642.37","23,208.69"
05/09/2018,"23,334.59","23,259.44","23,462.81","23,034.55"
05/08/2018,"23,279.37","23,276.43","23,377.88","23,054.98"
05/07/2018,"23,276.18","23,236.49","23,350.52","23,107.71"
05/04/2018,"23,184.35","23,136.01","23,194.19","23,067.62"
05/03/2018,"23,132.19","23,036.80","23,350.64","23,033.98"
05/02/2018,"23,030.53","23,061.56","23,215.15","22,979.97"
05/01/2018,"23,021.69","23,226.20","23,245.94","22,984.84"
04/30/2018,"23,222.60","23,358.17","23,411.81","23,092.10"
04/27/2018,"23,406.89","23,318.23","23,465.34","23,291.57"
04/26/2018,"23,307.34","23,412.92","23,523.18","23,241.36"
04/25/2018,"23,429.57","23,549.55","23,589.84","23,351.29"
04/24/2018,"23,559.71","23,414.49","23,601.40","23,330.56"
04/23/2018,"23,439.30","23,629.99","23,679.16","23,339.77"
04/20/2018,"23,645.08","23,797.74","23,806.54","23,523.90"
04/19/2018,"23,790.23","23,896.45","24,030.59","23,713.18"
04/18/2018,"23,882.98","23,850.84","24,057.65","23,663.01"
04/17/2018,"23,860.44","23,818.19","23,921.26","23,634.49"
04/16/2018,"23,822.72","23,785.62","23,931.79","23,642.51"
04/13/2018,"23,693.58","23,519.03","23,729.40","23,513.40"
04/12/2018,"23,516.15","23,874.38","23,951.90","23,491.21"
04/11/2018,"23,885.50","23,682.61","24,156.94","23,643.73"
04/10/2018,"23,692.13","23,649.43","23,753.84","23,483.70"
04/09/2018,"23,631.51","23,576.82","23,668.73","23,468.16"
04/06/2018,"23,577.57","23,457.44","23,619.73","23,370.65"
04/05/2018,"23,460.06","23,574.19","23,705.40","23,276.81"
04/04/2018,"23,586.89","23,457.63","23,917.34","23,436.04"
04/03/2018,"23,457.74","23,662.87","23,759.70","23,401.75"
04/02/2018,"23,674.85","23,454.61","23,743.66","23,391.06"
03/30/2018,"23,359.80","23,359.80","23,359.80","23,359.80"
03/29/2018,"23,359.80","23,397.02","23,471.66","23,292.18"
03/28/2018,"23,385.56","23,738.19","23,805.42","23,361.62"
03/27/2018,"23,720.71","23,916.10","23,991.28","23,616.99"
03/26/2018,"23,895.35","23,743.66","23,981.83","23,635.66"
03/23/2018,"23,745.53","23,428.03","23,806.04","23,428.03"
03/22/2018,"23,423.51","23,466.48","23,584.28","23,351.92"
03/21/2018,"23,486.26","23,118.84","23,570.47","23,096.16"
03/20/2018,"23,116.65","23,218.44","23,310.42","23,008.88"
03/19/2018,"23,217.76","23,165.01","23,313.38","23,024.71"
03/16/2018,"23,106.74","23,220.49","23,318.24","23,094.65"
03/15/2018,"23,185.85","23,342.01","23,435.74","23,127.33"
03/14/2018,"23,366.39","23,391.37","23,464.62","23,283.81"
03/13/2018,"23,390.99","23,314.79","23,463.70","23,173.67"
03/12/2018,"23,325.30","23,310.26","23,420.71","23,151.37"
03/09/2018,"23,318.72","23,278.46","23,344.21","23,131.47"
03/08/2018,"23,289.94","23,361.01","23,510.10","23,223.87"
03/07/2018,"23,370.17","23,531.72","23,638.90","23,312.51"
03/06/2018,"23,530.60","23,265.31","23,604.44","23,233.60"
03/05/2018,"23,262.69","23,352.94","23,580.49","23,212.62"
03/02/2018,"23,323.70","23,233.29","23,381.92","23,195.82"
03/01/2018,"23,232.35","23,281.22","23,307.81","22,985.90"
02/28/2018,"23,279.61","23,276.27","23,368.46","23,189.49"
02/27/2018,"23,253.35","23,543.04","23,617.60","23,166.17"
02/26/2018,"23,552.42","23,379.08","23,702.28","23,359.03"
02/23/2018,"23,508.96","23,545.29","23,566.99","23,449.69"
02/22/2018,"23,562.40","23,449.33","23,572.44","23,303.21"
02/21/2018,"23,445.71","23,554.84","23,657.68","23,410.76"
02/20/2018,"23,545.55","23,761.40","23,816.30","23,528.60"
02/19/2018,"23,755.72","23,783.44","23,924.88","23,743.84"
02/16/2018,"23,789.65","23,878.71","24,035.88","23,735.62"
02/15/2018,"23,887.26","23,920.94","24,162.67","23,808.42"
02/14/2018,"23,916.04","23,540.42","24,012.65","23,368.29"
02/13/2018,"23,544.49","23,461.24","23,657.65","23,359.93"
02/12/2018,"23,429.87","23,250.25","23,484.71","23,213.75"
02/09/2018,"23,284.88","23,316.30","23,397.84","23,192.22"
02/08/2018,"23,327.15","23,296.90","23,388.22","23,058.78"
02/07/2018,"23,310.12","23,371.58","23,596.19","23,189.53"
02/06/2018,"23,378.51","23,661.17","23,842.99","23,304.58"
02/05/2018,"23,668.11","23,549.41","23,715.09","23,471.58"
